Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
13.2700004577637,84.1999969482422,44.2999992370605,0.967999994754791,37.5999984741211,3320,227,105.199996948242,771,494,0
13.2700004577637,84.3000030517578,44.2999992370605,0.953000009059906,37,3429,229.899993896484,105.300003051758,770,494,0
13.2799997329712,84.3000030517578,44.2999992370605,0.938000023365021,36.5,3444,227,105.199996948242,771,494,0
13.1800003051758,84.3000030517578,44.2999992370605,0.920000016689301,35.7999992370605,3545,230.899993896484,105.300003051758,771,494,0
13.289999961853,84.3000030517578,44.2999992370605,0.920000016689301,34.7000007629395,3578,229,105.300003051758,772,494,0
13.3199996948242,84.3000030517578,44.2999992370605,0.921999990940094,34.2000007629395,3621,235.800003051758,105.699996948242,771,494,0
13.25,84.4000015258789,44.2999992370605,0.908999979496002,33.5999984741211,3659,233.800003051758,105.699996948242,772,494,0
13.1999998092651,84.4000015258789,44.2999992370605,0.899999976158142,32.9000015258789,3712,236.800003051758,105.599998474121,772,494,0
13.2700004577637,84.4000015258789,44.2999992370605,0.893999993801117,32.4000015258789,3757,240.699996948242,105.199996948242,772,494,0
13.3000001907349,84.4000015258789,44.2999992370605,0.887000024318695,31.5,3799,239.699996948242,105.199996948242,772,494,0
13.3299999237061,84.4000015258789,44.2999992370605,0.879000008106232,30.7999992370605,3837,241.699996948242,105.300003051758,773,494,0
13.2299995422363,84.4000015258789,44.2999992370605,0.870999991893768,30.3999996185303,3768,242.600006103516,105.300003051758,773,494,0
13.210000038147,84.5,44.2999992370605,0.874000012874603,30.3999996185303,3764,244.600006103516,105.199996948242,773,494,0
13.3400001525879,84.5,44.2999992370605,0.869000017642975,30.3999996185303,3765,244.600006103516,105.900001525879,772,494,0
13.3100004196167,84.5,44.2999992370605,0.861000001430511,30.5,3825,244.600006103516,105.699996948242,773,493,0
12.9200000762939,84.5,44.2999992370605,0.865000009536743,30.2999992370605,3786,240.699996948242,105.300003051758,772,493,0
13.210000038147,84.5,44.2999992370605,0.861999988555908,30.6000003814697,3787,241.699996948242,105.199996948242,772,493,0
13.1899995803833,84.5,44.2999992370605,0.860000014305115,30.5,3793,241.699996948242,105.300003051758,772,493,0
13.289999961853,84.5,44.2999992370605,0.853999972343445,30.6000003814697,3729,242.600006103516,105.199996948242,772,493,0
13.3400001525879,84.5,44.2000007629395,0.856000006198883,31,3698,243.600006103516,105.300003051758,772,493,0
13.3400001525879,84.5,44.2000007629395,0.856000006198883,31.1000003814697,3702,244.600006103516,105.599998474121,772,493,0
13.2600002288818,84.5,44.2000007629395,0.85699999332428,30.8999996185303,3710,243.600006103516,106,771,493,0
13.2399997711182,84.5999984741211,44.2000007629395,0.860000014305115,31,3738,241.699996948242,105.599998474121,770,492,0
13.25,84.5999984741211,44.2000007629395,0.853999972343445,30.6000003814697,3799,244.600006103516,105.599998474121,770,492,0
13.3199996948242,84.6999969482422,44.2000007629395,0.861000001430511,30.5,3796,239.699996948242,105.300003051758,769,492,0
13.3199996948242,84.6999969482422,44.2000007629395,0.861000001430511,30.6000003814697,3798,240.699996948242,105.300003051758,769,492,0
13.1899995803833,84.6999969482422,44.2000007629395,0.857999980449677,30.3999996185303,3743,243.600006103516,105.300003051758,768,491,0
13.2600002288818,84.6999969482422,44.2000007629395,0.852999985218048,30.6000003814697,3741,243.600006103516,105.300003051758,767,491,0
