Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
13.3400001525879,94.5999984741211,42.5,0.814999997615814,29.8999996185303,5009,277.799987792969,105.599998474121,829,634,1
13.289999961853,94.5,42.5,0.813000023365021,30,5057,286.600006103516,105.300003051758,829,634,1
13.1800003051758,94.5,42.5,0.813000023365021,32.5,5032,277.799987792969,105.599998474121,829,634,1
13.2399997711182,94.5,42.5,0.843999981880188,44,5072,275.799987792969,105.699996948242,829,634,1
13.289999961853,94.5,42.5,0.890999972820282,48.2999992370605,4949,281.700012207031,105.900001525879,829,634,1
13.289999961853,94.5999984741211,42.5,0.970000028610229,51.5999984741211,5001,282.700012207031,105.599998474121,830,633,1
13.2799997329712,94.5999984741211,42.5,0.978999972343445,57.2999992370605,4917,275.799987792969,105.599998474121,829,632,1
13.3000001907349,94.5999984741211,42.5,1.00199997425079,58.4000015258789,5120,285.600006103516,105.599998474121,829,631,1
13.3400001525879,94.5999984741211,42.4000015258789,0.967999994754791,58.2999992370605,5288,283.700012207031,105.599998474121,830,630,1
13.3100004196167,94.5999984741211,42.4000015258789,0.973999977111816,62.5,5322,283.700012207031,105.300003051758,829,631,1
13.3900003433228,94.5999984741211,42.4000015258789,0.954999983310699,74.8000030517578,5528,298.299987792969,105.300003051758,829,631,1
13.1700000762939,94.5999984741211,42.4000015258789,0.944000005722046,74.5,5871,301.200012207031,105.900001525879,829,630,1
